dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,246.459398,96.440654,275.000000,10.000000,0.000000,0.000000,0.909753
0.100000,247.071551,97.231398,276.000000,10.000000,0.000000,0.000000,0.914283
0.100000,247.680118,98.024903,277.000000,10.000000,0.000000,0.000000,0.918804
0.100000,248.285088,98.821139,278.000000,10.000000,0.000000,0.000000,0.923317
0.100000,248.886467,99.620103,279.000000,10.000000,0.000000,0.000000,0.927822
0.100000,249.484252,100.421774,280.000000,10.000000,0.000000,0.000000,0.932318
0.100000,250.078414,101.226101,281.000000,10.000000,0.000000,0.000000,0.936804
0.100000,250.668972,102.033092,282.000000,10.000000,0.000000,0.000000,0.941282
0.100000,251.255920,102.842725,283.000000,10.000000,0.000000,0.000000,0.945750
0.100000,251.839243,103.654962,284.000000,10.000000,0.000000,0.000000,0.950209
0.100000,252.418939,104.469783,285.000000,10.000000,0.000000,0.000000,0.954658
0.100000,252.995015,105.287182,286.000000,10.000000,0.000000,0.000000,0.959096
0.100000,253.567467,106.107135,287.000000,10.000000,0.000000,0.000000,0.963525
0.100000,254.136270,106.929589,288.000000,10.000000,0.000000,0.000000,0.967942
0.100000,254.701446,107.754554,289.000000,10.000000,0.000000,0.000000,0.972349
0.100000,255.262993,108.582009,290.000000,10.000000,0.000000,0.000000,0.976745
0.100000,255.820896,109.411914,291.000000,10.000000,0.000000,0.000000,0.981130
0.100000,256.375154,110.244245,292.000000,10.000000,0.000000,0.000000,0.985503
0.100000,256.925778,111.078999,293.000000,10.000000,0.000000,0.000000,0.989865
0.100000,257.472768,111.916155,294.000000,10.000000,0.000000,0.000000,0.994215
0.100000,258.016101,112.755657,295.000000,10.000000,0.000000,0.000000,0.998553
0.100000,258.555796,113.597507,296.000000,10.000000,0.000000,0.000000,1.002879
0.100000,259.091856,114.441693,297.000000,10.000000,0.000000,0.000000,1.007192
0.100000,259.624280,115.288188,298.000000,10.000000,0.000000,0.000000,1.011493
0.100000,260.153046,116.136933,299.000000,10.000000,0.000000,0.000000,1.015781
0.100000,260.678181,116.987945,300.000000,10.000000,0.000000,0.000000,1.020056
0.100000,261.199684,117.841202,301.000000,10.000000,0.000000,0.000000,1.024318
0.100000,261.717555,118.696675,302.000000,10.000000,0.000000,0.000000,1.028567
0.100000,262.231776,119.554311,303.000000,10.000000,0.000000,0.000000,1.032803
0.100000,262.742372,120.414125,304.000000,10.000000,0.000000,0.000000,1.037025
0.100000,263.249346,121.276094,305.000000,10.000000,0.000000,0.000000,1.041233
0.100000,263.752698,122.140193,306.000000,10.000000,0.000000,0.000000,1.045427
0.100000,264.252409,123.006361,307.000000,10.000000,0.000000,0.000000,1.049608
0.100000,264.748508,123.874618,308.000000,10.000000,0.000000,0.000000,1.053774
0.100000,265.240998,124.744943,309.000000,10.000000,0.000000,0.000000,1.057926
0.100000,265.729883,125.617312,310.000000,10.000000,0.000000,0.000000,1.062064
0.100000,266.215143,126.491662,311.000000,10.000000,0.000000,0.000000,1.066187
0.100000,266.696803,127.368007,312.000000,10.000000,0.000000,0.000000,1.070295
0.100000,267.174871,128.246331,313.000000,10.000000,0.000000,0.000000,1.074389
0.100000,267.649352,129.126612,314.000000,10.000000,0.000000,0.000000,1.078467
0.100000,268.120239,130.008807,315.000000,10.000000,0.000000,0.000000,1.082531
0.100000,268.587536,130.892888,316.000000,10.000000,0.000000,0.000000,1.086580
0.100000,269.051261,131.778860,317.000000,10.000000,0.000000,0.000000,1.090613
0.100000,269.511422,132.666703,318.000000,10.000000,0.000000,0.000000,1.094631
0.100000,269.968024,133.556394,319.000000,10.000000,0.000000,0.000000,1.098634
0.100000,270.421054,134.447876,320.000000,10.000000,0.000000,0.000000,1.102621
0.100000,270.870532,135.341151,321.000000,10.000000,0.000000,0.000000,1.106593
0.100000,271.316471,136.236210,322.000000,10.000000,0.000000,0.000000,1.110548
0.100000,271.758877,137.133033,323.000000,10.000000,0.000000,0.000000,1.114489
0.100000,272.197758,138.031598,324.000000,10.000000,0.000000,0.000000,1.118413
0.100000,272.633104,138.931849,325.000000,10.000000,0.000000,0.000000,1.122321
0.100000,273.064933,139.833787,326.000000,10.000000,0.000000,0.000000,1.126214
0.100000,273.493260,140.737405,327.000000,10.000000,0.000000,0.000000,1.130090
0.100000,273.918093,141.642682,328.000000,10.000000,0.000000,0.000000,1.133950
0.100000,274.339439,142.549597,329.000000,10.000000,0.000000,0.000000,1.137794
